"LAT","LON","ship_type","SHIPNAME","DATETIME","DIFFERENCE","ID","ship_type_and_name","DISTANCE","TIME","TYPE"
55.71124,20.98247,"Tanker","BIRGIT KNUTSEN",2016-12-14 10:09:06,121,279171,"Tanker BIRGIT KNUTSEN",NA,NA,"arrival"
55.79769,20.80321,"Tanker","BIRGIT KNUTSEN",2016-12-13 14:25:07,71039,279172,"Tanker BIRGIT KNUTSEN",14789.0463919897,71039,"departure"
54.66795,19.81384,"Tanker","BONITO",2016-12-16 13:55:03,119,330382,"Tanker BONITO",NA,NA,"arrival"
54.63328,19.92887,"Tanker","BONITO",2016-12-16 13:53:03,120,330383,"Tanker BONITO",8353.52950394486,120,"departure"
57.65619,11.74696,"Tanker","BOTHNIA",2016-12-19 14:25:05,120,337273,"Tanker BOTHNIA",NA,NA,"arrival"
57.66153,11.77267,"Tanker","BOTHNIA",2016-12-19 14:23:04,121,337274,"Tanker BOTHNIA",1642.41560066161,121,"departure"
57.97871,11.74401,"Tanker","CLIPPER HARALD",2016-12-20 03:05:05,120,404281,"Tanker CLIPPER HARALD",NA,NA,"arrival"
57.96892,11.72741,"Tanker","CLIPPER HARALD",2016-12-20 03:03:04,121,404282,"Tanker CLIPPER HARALD",1465.61119394438,121,"departure"
57.91533,11.63741,"Tanker","CLIPPER JUPITER",2016-12-17 16:55:05,120,404302,"Tanker CLIPPER JUPITER",NA,NA,"arrival"
57.92417,11.6562,"Tanker","CLIPPER JUPITER",2016-12-17 16:53:05,120,404303,"Tanker CLIPPER JUPITER",1484.0848696504,120,"departure"
57.92619,11.6538,"Tanker","COPENHAGEN",2016-12-15 19:21:05,120,410162,"Tanker COPENHAGEN",NA,NA,"arrival"
57.92383,11.62883,"Tanker","COPENHAGEN",2016-12-15 19:19:05,120,410163,"Tanker COPENHAGEN",1499.26971210664,120,"departure"
57.97871,11.73668,"Tanker","CORAL LACERA",2016-12-17 09:37:05,120,410183,"Tanker CORAL LACERA",NA,NA,"arrival"
57.98905,11.7486,"Tanker","CORAL LACERA",2016-12-17 09:35:05,120,410184,"Tanker CORAL LACERA",1348.99494636757,120,"departure"
57.93575,11.68014,"Tanker","CORAL MEANDRA",2016-12-19 13:51:04,120,410219,"Tanker CORAL MEANDRA",NA,NA,"arrival"
57.92804,11.66216,"Tanker","CORAL MEANDRA",2016-12-19 13:47:05,239,410220,"Tanker CORAL MEANDRA",1365.97442082475,239,"departure"
57.92943,11.66798,"Tanker","CORAL STICHO",2016-12-18 23:25:05,120,410233,"Tanker CORAL STICHO",NA,NA,"arrival"
57.93739,11.68278,"Tanker","CORAL STICHO",2016-12-18 23:23:05,120,410234,"Tanker CORAL STICHO",1245.08811530988,120,"departure"
59.91595,30.02949,"Tanker","CPO GERMANY",2016-12-15 10:01:05,118,410273,"Tanker CPO GERMANY",NA,NA,"arrival"
59.91166,30.05059,"Tanker","CPO GERMANY",2016-12-15 09:59:04,121,410274,"Tanker CPO GERMANY",1270.63841835381,121,"departure"
57.92028,11.60685,"Tanker","DANA",2016-12-15 06:53:06,120,427870,"Tanker DANA",NA,NA,"arrival"
57.74813,11.61588,"Tanker","DANA",2016-12-15 05:23:06,5400,427871,"Tanker DANA",19171.1208636585,5400,"departure"
55.75215,20.8424,"Tanker","DAVINO D",2016-12-19 13:19:06,120,438655,"Tanker DAVINO D",NA,NA,"arrival"
55.74908,20.8235,"Tanker","DAVINO D",2016-12-19 13:17:06,120,438656,"Tanker DAVINO D",1232.41978737932,120,"departure"
57.75572,11.64452,"Tanker","DELFIN",2016-12-20 09:47:05,480,440673,"Tanker DELFIN",NA,NA,"arrival"
57.77199,11.61844,"Tanker","DELFIN",2016-12-20 09:37:05,600,440674,"Tanker DELFIN",2382.96020515732,600,"departure"
54.68563,20.23329,"Tanker","DEYMA",2016-12-17 17:51:04,118,448202,"Tanker DEYMA",NA,NA,"arrival"
54.68847,20.19122,"Tanker","DEYMA",2016-12-17 17:37:03,841,448203,"Tanker DEYMA",2725.49102654752,841,"departure"
59.91161,30.22765,"Tanker","DMITRIY RULEVSKIY",2016-12-14 10:09:04,120,459311,"Tanker DMITRIY RULEVSKIY",NA,NA,"arrival"
59.8701,30.21156,"Tanker","DMITRIY RULEVSKIY",2016-12-14 02:29:04,27599,459312,"Tanker DMITRIY RULEVSKIY",4707.41902260186,27600,"departure"
59.89125,30.20775,"Tanker","DON",2016-12-17 13:43:04,119,466192,"Tanker DON",NA,NA,"arrival"
59.89533,30.21363,"Tanker","DON",2016-12-17 13:41:04,120,466193,"Tanker DON",560.433944619831,120,"departure"
54.43336,18.94306,"Tanker","ECO GREEN",2016-12-19 20:13:02,120,491140,"Tanker ECO GREEN",NA,NA,"arrival"
54.43014,18.92303,"Tanker","ECO GREEN",2016-12-19 20:11:01,121,491141,"Tanker ECO GREEN",1345.59335146114,121,"departure"
59.88159,30.22455,"Tanker","ECOMAR",2016-12-13 23:57:09,114,497046,"Tanker ECOMAR",NA,NA,"arrival"
59.8883,30.21862,"Tanker","ECOMAR",2016-12-13 23:55:04,124,497047,"Tanker ECOMAR",817.092261374512,125,"departure"
57.67365,11.79809,"Tanker","EK-STAR",2016-12-17 08:05:05,120,502033,"Tanker EK-STAR",NA,NA,"arrival"
57.66336,11.77758,"Tanker","EK-STAR",2016-12-17 08:03:05,120,502034,"Tanker EK-STAR",1674.25821976113,120,"departure"
59.90863,30.06415,"Tanker","EKEN",2016-12-15 15:19:04,120,504313,"Tanker EKEN",NA,NA,"arrival"
59.91273,30.04425,"Tanker","EKEN",2016-12-15 15:17:05,118,504314,"Tanker EKEN",1200.74272679931,119,"departure"
59.8805,30.1895,"Tanker","EKFORS",2016-12-20 03:17:04,119,504775,"Tanker EKFORS",NA,NA,"arrival"
59.885,30.17967,"Tanker","EKFORS",2016-12-20 03:15:04,119,504776,"Tanker EKFORS",743.24978467316,120,"departure"
59.8776,30.23861,"Tanker","ELAND",2016-12-14 21:13:05,119,508764,"Tanker ELAND",NA,NA,"arrival"
59.87735,30.23881,"Tanker","ELAND",2016-12-14 21:11:05,119,508765,"Tanker ELAND",29.9890183129269,120,"departure"
57.67839,11.81006,"Tanker","ELISALEX SCHULTE",2016-12-19 12:59:07,120,513207,"Tanker ELISALEX SCHULTE",NA,NA,"arrival"
57.68538,11.85763,"Tanker","ELISALEX SCHULTE",2016-12-19 12:55:04,241,513208,"Tanker ELISALEX SCHULTE",2936.04856528493,243,"departure"
57.63465,11.69145,"Tanker","EURONIKE",2016-12-19 20:47:12,121,533085,"Tanker EURONIKE",NA,NA,"arrival"
57.62206,11.68268,"Tanker","EURONIKE",2016-12-19 20:45:05,127,533086,"Tanker EURONIKE",1495.81320132436,127,"departure"
59.8945,30.22867,"Tanker","FLANDRIYA",2016-12-14 10:09:04,120,570375,"Tanker FLANDRIYA",NA,NA,"arrival"
59.91017,30.22617,"Tanker","FLANDRIYA",2016-12-14 02:29:04,27599,570376,"Tanker FLANDRIYA",1749.95030960041,27600,"departure"
57.61931,11.60118,"Tanker","FOX LUNA",2016-12-16 12:13:06,120,573790,"Tanker FOX LUNA",NA,NA,"arrival"
57.601,11.67882,"Tanker","FOX LUNA",2016-12-13 19:21:05,233521,573791,"Tanker FOX LUNA",5058.58799956783,233521,"departure"
57.68825,11.88654,"Tanker","FOX SUNRISE",2016-12-16 12:57:07,119,574251,"Tanker FOX SUNRISE",NA,NA,"arrival"
57.69793,11.91591,"Tanker","FOX SUNRISE",2016-12-16 12:55:08,117,574252,"Tanker FOX SUNRISE",2052.91903701007,119,"departure"
57.63798,11.61326,"Tanker","FRAM",2016-12-18 12:37:05,121,576076,"Tanker FRAM",NA,NA,"arrival"
57.60339,11.60567,"Tanker","FRAM",2016-12-18 01:33:05,39840,576077,"Tanker FRAM",3877.03455183485,39840,"departure"
59.91383,30.22832,"Tanker","FREYA",2016-12-13 19:45:04,119,591539,"Tanker FREYA",NA,NA,"arrival"
59.86783,30.22215,"Tanker","FREYA",2016-12-13 19:43:04,119,591540,"Tanker FREYA",5132.27536148654,120,"departure"
57.65138,11.71893,"Tanker","FURE FLADEN",2016-12-14 01:17:06,119,610662,"Tanker FURE FLADEN",NA,NA,"arrival"
57.65628,11.74772,"Tanker","FURE FLADEN",2016-12-14 01:15:05,121,610663,"Tanker FURE FLADEN",1799.38981696384,121,"departure"
57.67256,11.79428,"Tanker","FURE NORD",2016-12-20 10:27:05,120,610725,"Tanker FURE NORD",NA,NA,"arrival"
57.68709,11.87123,"Tanker","FURE NORD",2016-12-20 10:11:05,960,610726,"Tanker FURE NORD",4857.06256244064,960,"departure"
57.933,11.6755,"Tanker","GAS GALAXY",2016-12-19 17:05:05,120,614800,"Tanker GAS GALAXY",NA,NA,"arrival"
57.94217,11.689,"Tanker","GAS GALAXY",2016-12-19 17:03:07,118,614801,"Tanker GAS GALAXY",1295.54971856011,118,"departure"
59.89205,30.21617,"Tanker","GAZPROMNEFT EAST",2016-12-14 10:09:04,120,616521,"Tanker GAZPROMNEFT EAST",NA,NA,"arrival"
59.92205,30.00011,"Tanker","GAZPROMNEFT EAST",2016-12-13 19:03:04,54359,616522,"Tanker GAZPROMNEFT EAST",12513.4765860051,54360,"departure"
59.88801,30.20329,"Tanker","GAZPROMNEFT NORD",2016-12-14 22:57:04,120,618871,"Tanker GAZPROMNEFT NORD",NA,NA,"arrival"
59.88417,30.22161,"Tanker","GAZPROMNEFT NORD",2016-12-14 22:55:04,119,618872,"Tanker GAZPROMNEFT NORD",1108.89925231383,120,"departure"
59.91409,30.0378,"Tanker","GAZPROMNEFT NORDWEST",2016-12-13 18:51:04,119,619775,"Tanker GAZPROMNEFT NORDWEST",NA,NA,"arrival"
59.90962,30.05975,"Tanker","GAZPROMNEFT NORDWEST",2016-12-13 18:49:05,118,619776,"Tanker GAZPROMNEFT NORDWEST",1322.19255186113,119,"departure"
59.89959,30.10918,"Tanker","GAZPROMNEFT WEST",2016-12-17 03:51:04,120,620456,"Tanker GAZPROMNEFT WEST",NA,NA,"arrival"
59.90368,30.0904,"Tanker","GAZPROMNEFT WEST",2016-12-17 03:49:04,119,620457,"Tanker GAZPROMNEFT WEST",1142.99202837438,120,"departure"
57.67817,11.71917,"Tanker","GIJON KNUTSEN",2016-12-19 07:49:06,119,657722,"Tanker GIJON KNUTSEN",NA,NA,"arrival"
57.6765,11.74267,"Tanker","GIJON KNUTSEN",2016-12-19 07:47:05,121,657723,"Tanker GIJON KNUTSEN",1411.04453207629,121,"departure"
59.89231,30.2358,"Tanker","GOGLAND",2016-12-14 10:09:04,120,682051,"Tanker GOGLAND",NA,NA,"arrival"
59.87645,30.22294,"Tanker","GOGLAND",2016-12-14 02:29:04,27599,682052,"Tanker GOGLAND",1906.04796851356,27600,"departure"
55.60285,20.83738,"Tanker","GREEN PLANET",2016-12-14 10:45:06,121,703553,"Tanker GREEN PLANET",NA,NA,"arrival"
55.89721,20.80805,"Tanker","GREEN PLANET",2016-12-13 20:49:06,50160,703554,"Tanker GREEN PLANET",32819.4870825743,50160,"departure"
57.61483,11.6675,"Tanker","GRENA KNUTSEN",2016-12-18 19:25:05,122,703711,"Tanker GRENA KNUTSEN",NA,NA,"arrival"
57.62233,11.67633,"Tanker","GRENA KNUTSEN",2016-12-18 19:23:05,120,703712,"Tanker GRENA KNUTSEN",987.001596090756,120,"departure"
55.69118,21.13123,"Tanker","GRUMANT",2016-12-15 23:07:06,120,719190,"Tanker GRUMANT",NA,NA,"arrival"
55.67815,21.14064,"Tanker","GRUMANT",2016-12-15 22:59:06,480,719191,"Tanker GRUMANT",1566.09727403709,480,"departure"
54.51863,18.9962,"Tanker","HAFNIA SOYA",2016-12-15 12:17:02,120,722741,"Tanker HAFNIA SOYA",NA,NA,"arrival"
54.71785,18.99738,"Tanker","HAFNIA SOYA",2016-12-15 11:09:02,4080,722742,"Tanker HAFNIA SOYA",22177.1993798548,4080,"departure"
55.72625,21.09396,"Tanker","HAFNIA SUNDA",2016-12-13 15:33:06,121,723081,"Tanker HAFNIA SUNDA",NA,NA,"arrival"
55.72616,21.09407,"Tanker","HAFNIA SUNDA",2016-12-13 15:31:15,111,723082,"Tanker HAFNIA SUNDA",12.1625618689013,111,"departure"
54.79967,18.46382,"Tanker","HALICZ",2016-12-20 07:11:07,119,723560,"Tanker HALICZ",NA,NA,"arrival"
54.79863,18.53098,"Tanker","HALICZ",2016-12-14 20:07:07,471840,723561,"Tanker HALICZ",4311.17830106257,471840,"departure"
57.60037,11.65048,"Tanker","HANNE THERESA",2016-12-15 05:03:05,NA,729300,"Tanker HANNE THERESA",NA,NA,"arrival"
57.60177,11.64016,"Tanker","HANNE THERESA",2016-12-15 05:01:05,120,729301,"Tanker HANNE THERESA",634.971509071113,120,"departure"
57.96961,11.72932,"Tanker","HELENA KOSAN",2016-12-13 16:01:06,119,755263,"Tanker HELENA KOSAN",NA,NA,"arrival"
57.97732,11.74162,"Tanker","HELENA KOSAN",2016-12-13 15:59:05,121,755264,"Tanker HELENA KOSAN",1124.22491764746,121,"departure"
55.66366,21.13765,"Tanker","INDEPENDENCE",2016-12-18 17:03:07,119,786717,"Tanker INDEPENDENCE",NA,NA,"arrival"
55.66405,21.13777,"Tanker","INDEPENDENCE",2016-12-18 17:01:06,121,786718,"Tanker INDEPENDENCE",44.0635881725567,121,"departure"
57.66346,11.77994,"Tanker","INDIAN POINT",2016-12-19 14:11:05,120,790823,"Tanker INDIAN POINT",NA,NA,"arrival"
57.65815,11.76211,"Tanker","INDIAN POINT",2016-12-19 14:09:04,121,790824,"Tanker INDIAN POINT",1215.1985493775,121,"departure"
54.7712,18.98928,"Tanker","JOAN",2016-12-18 06:23:02,120,840843,"Tanker JOAN",NA,NA,"arrival"
54.71097,18.99803,"Tanker","JOAN",2016-12-18 06:03:02,1200,840844,"Tanker JOAN",6728.30954136803,1200,"departure"
54.79148,18.99357,"Tanker","JS CHUKAR",2016-12-15 04:13:01,121,845875,"Tanker JS CHUKAR",NA,NA,"arrival"
54.46613,18.99913,"Tanker","JS CHUKAR",2016-12-15 01:45:02,8879,845876,"Tanker JS CHUKAR",36219.5684175943,8879,"departure"
59.9195,30.01179,"Tanker","KAP.PONIKAROVSKIY",2016-12-15 21:37:04,120,858612,"Tanker KAP.PONIKAROVSKIY",NA,NA,"arrival"
59.91555,30.03067,"Tanker","KAP.PONIKAROVSKIY",2016-12-15 21:35:05,118,858613,"Tanker KAP.PONIKAROVSKIY",1141.55859319273,119,"departure"
55.71477,21.10939,"Tanker","KAPRIFOL",2016-12-16 11:33:06,122,897367,"Tanker KAPRIFOL",NA,NA,"arrival"
55.72542,21.09317,"Tanker","KAPRIFOL",2016-12-16 11:27:07,359,897368,"Tanker KAPRIFOL",1561.98095386701,359,"departure"
57.62231,11.67482,"Tanker","KATELINA",2016-12-16 06:05:05,121,904117,"Tanker KATELINA",NA,NA,"arrival"
57.63342,11.68755,"Tanker","KATELINA",2016-12-16 06:03:05,120,904118,"Tanker KATELINA",1450.94982888487,120,"departure"
59.90314,30.22369,"Tanker","KEILA",2016-12-18 21:43:04,120,912835,"Tanker KEILA",NA,NA,"arrival"
59.91003,30.23283,"Tanker","KEILA",2016-12-18 21:41:04,119,912836,"Tanker KEILA",921.165024423465,120,"departure"
57.62228,11.67425,"Tanker","KEY BAY",2016-12-15 16:05:06,120,921689,"Tanker KEY BAY",NA,NA,"arrival"
57.63471,11.68745,"Tanker","KEY BAY",2016-12-15 16:03:05,121,921690,"Tanker KEY BAY",1591.72320555617,121,"departure"
54.63808,19.99305,"Tanker","KEY BORA",2016-12-14 00:13:03,120,922613,"Tanker KEY BORA",NA,NA,"arrival"
54.63927,20.00914,"Tanker","KEY BORA",2016-12-14 00:11:02,121,922614,"Tanker KEY BORA",1045.01273235051,121,"departure"
57.92495,11.64325,"Tanker","KEY BREEZE",2016-12-14 01:59:05,120,922644,"Tanker KEY BREEZE",NA,NA,"arrival"
57.92921,11.66758,"Tanker","KEY BREEZE",2016-12-14 01:57:04,121,922645,"Tanker KEY BREEZE",1514.32536480801,121,"departure"
54.63334,19.93015,"Tanker","KEY FJORD",2016-12-13 14:27:02,121,922751,"Tanker KEY FJORD",NA,NA,"arrival"
54.63268,19.898,"Tanker","KEY FJORD",2016-12-13 14:21:03,359,922752,"Tanker KEY FJORD",2072.82330413847,359,"departure"
59.88493,30.22082,"Tanker","KOLA",2016-12-16 12:57:04,120,935920,"Tanker KOLA",NA,NA,"arrival"
59.88142,30.2307,"Tanker","KOLA",2016-12-16 12:55:04,119,935921,"Tanker KOLA",676.180196347545,120,"departure"
55.72853,21.04139,"Tanker","LEENI",2016-12-19 19:41:06,127,989563,"Tanker LEENI",NA,NA,"arrival"
55.72846,21.00928,"Tanker","LEENI",2016-12-19 19:35:06,360,989564,"Tanker LEENI",2012.85257225897,360,"departure"
57.74821,11.60452,"Tanker","LEXUS",2016-12-17 21:49:05,NA,989585,"Tanker LEXUS",NA,NA,"arrival"
57.7485,11.62933,"Tanker","LEXUS",2016-12-17 21:47:05,120,989586,"Tanker LEXUS",1474.17665248459,120,"departure"
59.88932,30.20723,"Tanker","LOYA",2016-12-20 09:31:04,119,1028694,"Tanker LOYA",NA,NA,"arrival"
59.87709,30.22295,"Tanker","LOYA",2016-12-20 09:11:04,1200,1028695,"Tanker LOYA",1620.03045547529,1200,"departure"
57.60288,11.67853,"Tanker","LUKE",2016-12-20 01:09:04,120,1038286,"Tanker LUKE",NA,NA,"arrival"
54.79767,18.91228,"Tanker","LUKE",2016-12-18 16:41:02,116882,1038287,"Tanker LUKE",545609.115926514,116882,"departure"
57.62285,11.67487,"Tanker","MARIE KIRK",2016-12-18 11:57:05,120,1067113,"Tanker MARIE KIRK",NA,NA,"arrival"
57.63437,11.68732,"Tanker","MARIE KIRK",2016-12-18 11:55:05,120,1067114,"Tanker MARIE KIRK",1481.60849832817,120,"departure"
57.60408,11.61143,"Tanker","MARINUS",2016-12-18 21:11:05,119,1083041,"Tanker MARINUS",NA,NA,"arrival"
54.79558,18.92765,"Tanker","MARINUS",2016-12-16 02:15:01,240964,1083042,"Tanker MARINUS",550007.416494016,240964,"departure"
54.46228,18.70129,"Tanker","MARY A",2016-12-17 16:53:06,116,1085583,"Tanker MARY A",NA,NA,"arrival"
54.4532,18.68288,"Tanker","MARY A",2016-12-17 16:51:07,114,1085584,"Tanker MARY A",1562.34347522344,119,"departure"
54.63269,19.9117,"Tanker","MIDVOLGA-3",2016-12-19 07:55:03,119,1101306,"Tanker MIDVOLGA-3",NA,NA,"arrival"
54.6349,19.80475,"Tanker","MIDVOLGA-3",2016-12-19 07:53:02,121,1101307,"Tanker MIDVOLGA-3",6895.36540900195,121,"departure"
54.38085,18.65798,"Tanker","MINERVA ALICE",2016-12-15 07:59:01,129,1113399,"Tanker MINERVA ALICE",NA,NA,"arrival"
54.38025,18.65993,"Tanker","MINERVA ALICE",2016-12-15 07:57:01,120,1113400,"Tanker MINERVA ALICE",142.982267686783,120,"departure"
54.79312,18.9965,"Tanker","MINERVA GEORGIA",2016-12-16 12:41:02,120,1114510,"Tanker MINERVA GEORGIA",NA,NA,"arrival"
54.45885,18.99556,"Tanker","MINERVA GEORGIA",2016-12-16 11:03:01,5881,1114511,"Tanker MINERVA GEORGIA",37210.8154951885,5881,"departure"
57.99975,11.75925,"Tanker","MOZART",2016-12-19 23:17:05,NA,1133856,"Tanker MOZART",NA,NA,"arrival"
57.98956,11.74726,"Tanker","MOZART",2016-12-19 23:15:05,120,1133857,"Tanker MOZART",1336.84495281362,120,"departure"
59.89565,30.21389,"Tanker","MUDYU",2016-12-14 10:11:05,118,1140774,"Tanker MUDYU",NA,NA,"arrival"
59.89725,30.21608,"Tanker","MUDYU",2016-12-14 10:09:04,120,1140775,"Tanker MUDYU",216.044130760936,121,"departure"
54.43482,18.95198,"Tanker","MURRAY STAR",2016-12-18 13:29:02,119,1149028,"Tanker MURRAY STAR",NA,NA,"arrival"
54.4347,18.93194,"Tanker","MURRAY STAR",2016-12-18 13:27:02,120,1149029,"Tanker MURRAY STAR",1297.59278597634,120,"departure"
59.877,30.23755,"Tanker","NARVA",2016-12-19 02:51:05,118,1159439,"Tanker NARVA",NA,NA,"arrival"
59.87667,30.23727,"Tanker","NARVA",2016-12-19 02:49:04,120,1159440,"Tanker NARVA",39.9272665781688,121,"departure"
54.68644,20.25201,"Tanker","NATALIJA GONCHAROVA",2016-12-17 17:03:02,120,1167259,"Tanker NATALIJA GONCHAROVA",NA,NA,"arrival"
54.68639,20.25204,"Tanker","NATALIJA GONCHAROVA",2016-12-17 17:01:03,119,1167260,"Tanker NATALIJA GONCHAROVA",5.89124031032864,119,"departure"
57.68939,11.86978,"Tanker","NAUTILUS",2016-12-19 19:45:07,118,1175300,"Tanker NAUTILUS",NA,NA,"arrival"
57.6733,11.70405,"Tanker","NAUTILUS",2016-12-19 11:19:06,119,1175540,"Tanker NAUTILUS",10024.6404968326,30361,"departure"
55.73472,20.84857,"Tanker","NAVIG8 STRENGTH",2016-12-18 14:31:07,119,1177058,"Tanker NAVIG8 STRENGTH",NA,NA,"arrival"
55.73403,20.87363,"Tanker","NAVIG8 STRENGTH",2016-12-18 14:29:06,121,1177059,"Tanker NAVIG8 STRENGTH",1572.54380328061,121,"departure"
55.73533,20.86695,"Tanker","NAVIG8 UNIVERSE",2016-12-18 23:01:06,120,1178876,"Tanker NAVIG8 UNIVERSE",NA,NA,"arrival"
55.73515,20.88543,"Tanker","NAVIG8 UNIVERSE",2016-12-18 22:59:06,120,1178877,"Tanker NAVIG8 UNIVERSE",1158.40472302408,120,"departure"
54.69002,20.36808,"Tanker","NEMAN",2016-12-16 08:27:03,120,1183873,"Tanker NEMAN",NA,NA,"arrival"
54.69017,20.38373,"Tanker","NEMAN",2016-12-16 08:25:02,121,1183874,"Tanker NEMAN",1007.09889759029,121,"departure"
57.60192,11.63235,"Tanker","NEPTUNUS",2016-12-18 15:47:06,8640,1187328,"Tanker NEPTUNUS",NA,NA,"arrival"
54.79743,18.89334,"Tanker","NEPTUNUS",2016-12-13 20:35:02,414724,1187329,"Tanker NEPTUNUS",546950.420984384,414724,"departure"
59.8893,30.20815,"Tanker","NEVA LUX",2016-12-14 10:09:04,120,1194771,"Tanker NEVA LUX",NA,NA,"arrival"
59.86999,30.2171,"Tanker","NEVA LUX",2016-12-14 02:29:04,27599,1194772,"Tanker NEVA LUX",2206.95661616947,27600,"departure"
57.60243,11.66862,"Tanker","NIMBUS",2016-12-19 13:07:13,112,1206109,"Tanker NIMBUS",NA,NA,"arrival"
57.60022,11.64145,"Tanker","NIMBUS",2016-12-18 23:31:05,48968,1206110,"Tanker NIMBUS",1639.14338070304,48968,"departure"
59.89253,30.14409,"Tanker","NIMBUS SPB",2016-12-16 15:03:05,119,1206636,"Tanker NIMBUS SPB",NA,NA,"arrival"
59.89609,30.12623,"Tanker","NIMBUS SPB",2016-12-16 15:01:04,120,1206637,"Tanker NIMBUS SPB",1073.11418619631,121,"departure"
54.51771,18.99717,"Tanker","NISSOS SCHINOUSSA",2016-12-20 09:43:01,120,1206805,"Tanker NISSOS SCHINOUSSA",NA,NA,"arrival"
54.464,18.99896,"Tanker","NISSOS SCHINOUSSA",2016-12-14 19:15:02,484079,1206806,"Tanker NISSOS SCHINOUSSA",5980.08994233369,484079,"departure"
57.60181,11.65823,"Tanker","NORDEN",2016-12-16 15:51:05,120,1212140,"Tanker NORDEN",NA,NA,"arrival"
57.60086,11.60686,"Tanker","NORDEN",2016-12-16 15:43:05,480,1212141,"Tanker NORDEN",3065.82792651607,480,"departure"
57.61167,11.60717,"Tanker","NORDIC NORA",2016-12-15 10:29:06,120,1214366,"Tanker NORDIC NORA",NA,NA,"arrival"
57.9215,11.60817,"Tanker","NORDIC NORA",2016-12-15 08:27:05,7321,1214367,"Tanker NORDIC NORA",34490.168937675,7321,"departure"
57.60485,11.68306,"Tanker","NORTHERN KATTEGAT",2016-12-14 10:17:05,120,1227549,"Tanker NORTHERN KATTEGAT",NA,NA,"arrival"
57.68316,11.87161,"Tanker","NORTHERN KATTEGAT",2016-12-14 02:29:07,28078,1227550,"Tanker NORTHERN KATTEGAT",14218.7845377564,28078,"departure"
57.61041,11.62854,"Tanker","NORTHERN OCEAN",2016-12-17 20:49:05,120,1229771,"Tanker NORTHERN OCEAN",NA,NA,"arrival"
57.61015,11.60678,"Tanker","NORTHERN OCEAN",2016-12-17 20:47:04,121,1229772,"Tanker NORTHERN OCEAN",1297.89551427155,121,"departure"
57.60519,11.61014,"Tanker","OLJAREN",2016-12-19 19:21:05,119,1266244,"Tanker OLJAREN",NA,NA,"arrival"
57.60109,11.82034,"Tanker","OLJAREN",2016-12-18 10:31:08,118197,1266245,"Tanker OLJAREN",12545.2197731737,118197,"departure"
59.91048,30.0548,"Tanker","ORAKAI",2016-12-18 19:03:04,119,1280754,"Tanker ORAKAI",NA,NA,"arrival"
59.90675,30.07358,"Tanker","ORAKAI",2016-12-18 19:01:04,120,1280755,"Tanker ORAKAI",1127.4230601032,120,"departure"
54.57315,18.87065,"Tanker","ORAMALIA",2016-12-13 18:13:02,120,1283937,"Tanker ORAMALIA",NA,NA,"arrival"
54.56119,18.85031,"Tanker","ORAMALIA",2016-12-13 18:11:02,120,1283938,"Tanker ORAMALIA",1869.68592252025,120,"departure"
57.66047,11.77207,"Tanker","PACIFIC",2016-12-16 13:43:07,118,1311118,"Tanker PACIFIC",NA,NA,"arrival"
57.65675,11.7552,"Tanker","PACIFIC",2016-12-16 13:41:05,122,1311119,"Tanker PACIFIC",1086.63918359059,122,"departure"
57.6508,11.71328,"Tanker","PALLAS GLORY",2016-12-16 22:59:05,120,1319128,"Tanker PALLAS GLORY",NA,NA,"arrival"
57.65783,11.75497,"Tanker","PALLAS GLORY",2016-12-16 22:57:05,120,1319129,"Tanker PALLAS GLORY",2603.41192403802,120,"departure"
57.9618,11.71457,"Tanker","PATANI",2016-12-18 17:07:05,120,1320301,"Tanker PATANI",NA,NA,"arrival"
57.97335,11.72842,"Tanker","PATANI",2016-12-18 17:05:06,119,1320302,"Tanker PATANI",1523.76264640488,119,"departure"
57.68377,11.85105,"Tanker","PATRICIA",2016-12-19 12:59:07,120,1321544,"Tanker PATRICIA",NA,NA,"arrival"
57.67567,11.80362,"Tanker","PATRICIA",2016-12-19 12:55:04,241,1321545,"Tanker PATRICIA",2963.40875321059,243,"departure"
54.65217,19.85804,"Tanker","PATRICIA ESSBERGER",2016-12-15 12:25:04,123,1325097,"Tanker PATRICIA ESSBERGER",NA,NA,"arrival"
54.63329,19.89349,"Tanker","PATRICIA ESSBERGER",2016-12-15 12:15:03,601,1325098,"Tanker PATRICIA ESSBERGER",3103.55263645035,601,"departure"
59.88995,30.20546,"Tanker","PEGAS",2016-12-19 10:33:04,120,1331585,"Tanker PEGAS",NA,NA,"arrival"
59.88622,30.18645,"Tanker","PEGAS",2016-12-19 10:31:04,119,1331586,"Tanker PEGAS",1139.97855226445,120,"departure"
