COUNTRY,GDP (BILLIONS),CODE,YEAR,ENERGY,CONTINENT
Chile,264.1,CHL,2007,55.98,Americas
Chile,264.1,CHL,2008,56.37,Americas
Chile,264.1,CHL,2009,56.69,Americas
Chile,264.1,CHL,2010,58.26,Americas
Chile,264.1,CHL,2011,62.04,Americas
Chile,264.1,CHL,2012,65.76,Americas
Chile,264.1,CHL,2013,68.17,Americas
Chile,264.1,CHL,2014,69.95,Americas
Chile,264.1,CHL,2015,71.75,Americas
Chile,264.1,CHL,2016,73.36,Americas
Chile,264.1,CHL,2017,74.22,Americas
Chile,264.1,CHL,2018,76.74,Americas
Chile,264.1,CHL,2019,77.39,Americas
Chile,264.1,CHL,2020,77.75,Americas
Chile,264.1,CHL,2021,81.51,Americas
China,10360,CHN,1985,410.69,Asia
China,10360,CHN,1986,449.53,Asia
China,10360,CHN,1987,497.267,Asia
China,10360,CHN,1988,545.21,Asia
China,10360,CHN,1989,584.81,Asia
China,10360,CHN,1990,621.2,Asia
China,10360,CHN,1991,677.55,Asia
China,10360,CHN,1992,753.94,Asia
China,10360,CHN,1993,811.59,Asia
China,10360,CHN,1994,927.8,Asia
China,10360,CHN,1995,1007.03,Asia
China,10360,CHN,1996,1081.31,Asia
China,10360,CHN,1997,1135.55,Asia
China,10360,CHN,1998,1167,Asia
China,10360,CHN,1999,1239.3,Asia
China,10360,CHN,2000,1355.6,Asia
China,10360,CHN,2001,1480.79,Asia
China,10360,CHN,2002,1654,Asia
China,10360,CHN,2003,1910.58,Asia
China,10360,CHN,2004,2203.31,Asia
China,10360,CHN,2005,2500.26,Asia
China,10360,CHN,2006,2865.72,Asia
China,10360,CHN,2007,3281.54,Asia
China,10360,CHN,2008,3495.76,Asia
China,10360,CHN,2009,3714.64,Asia
China,10360,CHN,2010,4187.31,Asia
China,10360,CHN,2011,4691.35,Asia
China,10360,CHN,2012,4967.26,Asia
China,10360,CHN,2013,5408.64,Asia
China,10360,CHN,2014,5768.31,Asia
China,10360,CHN,2015,5787.8,Asia
China,10360,CHN,2016,6090.97,Asia
China,10360,CHN,2017,6558.26,Asia
China,10360,CHN,2018,7120.6,Asia
China,10360,CHN,2019,7461.49,Asia
China,10360,CHN,2020,7735.27,Asia
China,10360,CHN,2021,8484.02,Asia
Colombia,400.1,COL,1985,29.374664,Americas
Colombia,400.1,COL,1986,31.65293,Americas
Colombia,400.1,COL,1987,33.680267,Americas
Colombia,400.1,COL,1988,35.473255,Americas
Colombia,400.1,COL,1989,37.020805,Americas
Colombia,400.1,COL,1990,38.245705,Americas
Colombia,400.1,COL,1991,40.12351,Americas
Colombia,400.1,COL,1992,36.6131,Americas
Colombia,400.1,COL,1993,41.691086,Americas
Colombia,400.1,COL,1994,45.024284,Americas
Colombia,400.1,COL,1995,47.48347,Americas
Colombia,400.1,COL,1996,48.37112,Americas
Colombia,400.1,COL,1997,49.90634,Americas
Colombia,400.1,COL,1998,50.283142,Americas
Colombia,400.1,COL,1999,47.77472,Americas
Colombia,400.1,COL,2000,42.19,Americas
Colombia,400.1,COL,2001,42.46,Americas
Colombia,400.1,COL,2002,44.07,Americas
Colombia,400.1,COL,2003,45.59,Americas
Colombia,400.1,COL,2004,48.79,Americas
Colombia,400.1,COL,2005,49.34,Americas
Colombia,400.1,COL,2006,52.73,Americas
Colombia,400.1,COL,2007,54.2,Americas
Colombia,400.1,COL,2008,54.95,Americas
Colombia,400.1,COL,2009,55.85,Americas
Colombia,400.1,COL,2010,56.62,Americas
Colombia,400.1,COL,2011,58.92,Americas
Colombia,400.1,COL,2012,60.53,Americas
Colombia,400.1,COL,2013,72.2,Americas
Colombia,400.1,COL,2014,69.07,Americas
Colombia,400.1,COL,2015,76.21,Americas
Colombia,400.1,COL,2016,74.55,Americas
Colombia,400.1,COL,2017,77.46,Americas
Colombia,400.1,COL,2018,79.19,Americas
Colombia,400.1,COL,2019,78.14,Americas
Colombia,400.1,COL,2020,77.14,Americas
Colombia,400.1,COL,2021,80.91,Americas
Costa Rica,50.46,CRI,2000,6.85,Americas
Costa Rica,50.46,CRI,2001,6.89,Americas
Costa Rica,50.46,CRI,2002,7.42,Americas
Costa Rica,50.46,CRI,2003,7.29,Americas
Costa Rica,50.46,CRI,2004,7.97,Americas
Costa Rica,50.46,CRI,2005,8.15,Americas
Costa Rica,50.46,CRI,2006,8.58,Americas
Costa Rica,50.46,CRI,2007,8.93,Americas
Costa Rica,50.46,CRI,2008,9.36,Americas
Costa Rica,50.46,CRI,2009,9.22,Americas
Costa Rica,50.46,CRI,2010,9.47,Americas
Costa Rica,50.46,CRI,2011,9.7,Americas
Costa Rica,50.46,CRI,2012,10.05,Americas
Costa Rica,50.46,CRI,2013,10.11,Americas
Costa Rica,50.46,CRI,2014,10.11,Americas
Costa Rica,50.46,CRI,2015,10.76,Americas
Costa Rica,50.46,CRI,2016,10.85,Americas
Costa Rica,50.46,CRI,2017,11.27,Americas
Costa Rica,50.46,CRI,2018,11.44,Americas
Costa Rica,50.46,CRI,2019,11.43,Americas
Costa Rica,50.46,CRI,2020,11.74,Americas
Costa Rica,50.46,CRI,2021,12.71,Americas
Cote d'Ivoire,33.96,CIV,2000,4.6,Africa
Cote d'Ivoire,33.96,CIV,2001,4.68,Africa
Cote d'Ivoire,33.96,CIV,2002,5.06,Africa
Cote d'Ivoire,33.96,CIV,2003,4.87,Africa
Cote d'Ivoire,33.96,CIV,2004,5.17,Africa
Cote d'Ivoire,33.96,CIV,2005,5.31,Africa
Cote d'Ivoire,33.96,CIV,2006,5.29,Africa
Cote d'Ivoire,33.96,CIV,2007,5.28,Africa
Cote d'Ivoire,33.96,CIV,2008,5.44,Africa
Cote d'Ivoire,33.96,CIV,2009,5.56,Africa
Cote d'Ivoire,33.96,CIV,2010,5.62,Africa
Cote d'Ivoire,33.96,CIV,2011,5.76,Africa
Cote d'Ivoire,33.96,CIV,2012,6.62,Africa
Cote d'Ivoire,33.96,CIV,2013,7.21,Africa
Cote d'Ivoire,33.96,CIV,2014,7.82,Africa
Cote d'Ivoire,33.96,CIV,2015,8.16,Africa
Cote d'Ivoire,33.96,CIV,2016,8.94,Africa
Cote d'Ivoire,33.96,CIV,2017,10.08,Africa
Cote d'Ivoire,33.96,CIV,2018,9.55,Africa
Cote d'Ivoire,33.96,CIV,2019,10.02,Africa
Cote d'Ivoire,33.96,CIV,2020,10.57,Africa
Cote d'Ivoire,33.96,CIV,2021,10.98,Africa
Croatia,57.18,HRV,1990,8.86,Europe
Croatia,57.18,HRV,1991,8.59,Europe
Croatia,57.18,HRV,1992,8.9,Europe
Croatia,57.18,HRV,1993,9.57,Europe
Croatia,57.18,HRV,1994,8.77,Europe
Croatia,57.18,HRV,1995,9.27,Europe
Croatia,57.18,HRV,1996,11.17,Europe
Croatia,57.18,HRV,1997,10.23,Europe
Croatia,57.18,HRV,1998,11.45,Europe
Croatia,57.18,HRV,1999,12.98,Europe
Croatia,57.18,HRV,2000,11.26,Europe
Croatia,57.18,HRV,2001,12.77,Europe
Croatia,57.18,HRV,2002,12.71,Europe
Croatia,57.18,HRV,2003,13.19,Europe
Croatia,57.18,HRV,2004,13.89,Europe
Croatia,57.18,HRV,2005,13.06,Europe
Croatia,57.18,HRV,2006,12.92,Europe
Croatia,57.18,HRV,2007,12.54,Europe
Croatia,57.18,HRV,2008,12.78,Europe
Croatia,57.18,HRV,2009,13.35,Europe
Croatia,57.18,HRV,2010,14.79,Europe
Croatia,57.18,HRV,2011,11.23,Europe
Croatia,57.18,HRV,2012,10.59,Europe
Croatia,57.18,HRV,2013,13.95,Europe
Croatia,57.18,HRV,2014,13.44,Europe
Croatia,57.18,HRV,2015,11.25,Europe
Croatia,57.18,HRV,2016,12.62,Europe
Croatia,57.18,HRV,2017,11.79,Europe
Croatia,57.18,HRV,2018,13.55,Europe
Croatia,57.18,HRV,2019,12.66,Europe
Croatia,57.18,HRV,2020,12.88,Europe
Croatia,57.18,HRV,2021,14.77,Europe
Cuba,77.15,CUB,2000,14.19,Americas
Cuba,77.15,CUB,2001,14.44,Americas
Cuba,77.15,CUB,2002,14.81,Americas
Cuba,77.15,CUB,2003,14.91,Americas
Cuba,77.15,CUB,2004,14.75,Americas
Cuba,77.15,CUB,2005,14.45,Americas
Cuba,77.15,CUB,2006,15.51,Americas
Cuba,77.15,CUB,2007,16.6,Americas
Cuba,77.15,CUB,2008,16.67,Americas
Cuba,77.15,CUB,2009,16.7,Americas
Cuba,77.15,CUB,2010,16.39,Americas
Cuba,77.15,CUB,2011,16.72,Americas
Cuba,77.15,CUB,2012,17.36,Americas
Cuba,77.15,CUB,2013,18.17,Americas
Cuba,77.15,CUB,2014,18.33,Americas
Cuba,77.15,CUB,2015,19.22,Americas
Cuba,77.15,CUB,2016,19.37,Americas
Cuba,77.15,CUB,2017,19.39,Americas
Cuba,77.15,CUB,2018,19.64,Americas
Cuba,77.15,CUB,2019,19.53,Americas
Cuba,77.15,CUB,2020,18.59,Americas
Cuba,77.15,CUB,2021,19.75,Americas
Cyprus,21.34,CYP,1985,1.319,Asia
Cyprus,21.34,CYP,1986,1.423,Asia
Cyprus,21.34,CYP,1987,1.501,Asia
Cyprus,21.34,CYP,1988,1.647,Asia
Cyprus,21.34,CYP,1989,1.831,Asia
Cyprus,21.34,CYP,1990,1.97,Asia
Cyprus,21.34,CYP,1991,2.08,Asia
Cyprus,21.34,CYP,1992,2.43,Asia
Cyprus,21.34,CYP,1993,2.59,Asia
Cyprus,21.34,CYP,1994,2.68,Asia
Cyprus,21.34,CYP,1995,2.5,Asia
Cyprus,21.34,CYP,1996,2.61,Asia
Cyprus,21.34,CYP,1997,2.73,Asia
Cyprus,21.34,CYP,1998,2.99,Asia
Cyprus,21.34,CYP,1999,3.14,Asia
Cyprus,21.34,CYP,2000,3.37,Asia
Cyprus,21.34,CYP,2001,3.55,Asia
Cyprus,21.34,CYP,2002,3.79,Asia
Cyprus,21.34,CYP,2003,4.05,Asia
Cyprus,21.34,CYP,2004,4.2,Asia
Cyprus,21.34,CYP,2005,4.38,Asia
Cyprus,21.34,CYP,2006,4.65,Asia
Cyprus,21.34,CYP,2007,4.87,Asia
Cyprus,21.34,CYP,2008,5.07,Asia
Cyprus,21.34,CYP,2009,5.21,Asia
Cyprus,21.34,CYP,2010,5.33,Asia
Cyprus,21.34,CYP,2011,4.92,Asia
Cyprus,21.34,CYP,2012,4.72,Asia
Cyprus,21.34,CYP,2013,4.29,Asia
Cyprus,21.34,CYP,2014,4.34,Asia
Cyprus,21.34,CYP,2015,4.54,Asia
Cyprus,21.34,CYP,2016,4.89,Asia
Cyprus,21.34,CYP,2017,5,Asia
Cyprus,21.34,CYP,2018,5.06,Asia
Cyprus,21.34,CYP,2019,5.15,Asia
Cyprus,21.34,CYP,2020,4.96,Asia
Cyprus,21.34,CYP,2021,5.13,Asia
Denmark,347.2,DNK,1985,29.143044,Europe
Denmark,347.2,DNK,1986,30.783089,Europe
Denmark,347.2,DNK,1987,29.489311,Europe
Denmark,347.2,DNK,1988,28.0695,Europe
Denmark,347.2,DNK,1989,22.933521,Europe
Denmark,347.2,DNK,1990,25.98,Europe
Denmark,347.2,DNK,1991,36.54,Europe
Denmark,347.2,DNK,1992,30.75,Europe
Denmark,347.2,DNK,1993,33.98,Europe
Denmark,347.2,DNK,1994,40.58,Europe
Denmark,347.2,DNK,1995,36.74,Europe
Denmark,347.2,DNK,1996,53.56,Europe
Denmark,347.2,DNK,1997,44.28,Europe
Denmark,347.2,DNK,1998,41.08,Europe
Denmark,347.2,DNK,1999,38.89,Europe
Denmark,347.2,DNK,2000,36,Europe
Denmark,347.2,DNK,2001,37.72,Europe
Denmark,347.2,DNK,2002,39.28,Europe
Denmark,347.2,DNK,2003,46.16,Europe
Denmark,347.2,DNK,2004,40.42,Europe
Denmark,347.2,DNK,2005,36.23,Europe
Denmark,347.2,DNK,2006,45.61,Europe
Denmark,347.2,DNK,2007,39.31,Europe
Denmark,347.2,DNK,2008,36.62,Europe
Denmark,347.2,DNK,2009,36.38,Europe
Denmark,347.2,DNK,2010,38.87,Europe
Denmark,347.2,DNK,2011,35.22,Europe
Denmark,347.2,DNK,2012,30.7,Europe
Denmark,347.2,DNK,2013,34.74,Europe
Denmark,347.2,DNK,2014,32.19,Europe
Denmark,347.2,DNK,2015,28.93,Europe
Denmark,347.2,DNK,2016,30.55,Europe
Denmark,347.2,DNK,2017,31.03,Europe
Denmark,347.2,DNK,2018,30.36,Europe
Denmark,347.2,DNK,2019,29.52,Europe
Denmark,347.2,DNK,2020,28.86,Europe
Denmark,347.2,DNK,2021,33.53,Europe
Dominican Republic,64.05,DOM,2000,8.11,Americas
Dominican Republic,64.05,DOM,2001,9.77,Americas
Dominican Republic,64.05,DOM,2002,11.86,Americas
Dominican Republic,64.05,DOM,2003,12.57,Americas
Dominican Republic,64.05,DOM,2004,11.18,Americas
Dominican Republic,64.05,DOM,2005,12.05,Americas
Dominican Republic,64.05,DOM,2006,13.1,Americas
Dominican Republic,64.05,DOM,2007,13.68,Americas
Dominican Republic,64.05,DOM,2008,11.72,Americas
Dominican Republic,64.05,DOM,2009,11.59,Americas
Dominican Republic,64.05,DOM,2010,13.98,Americas
Dominican Republic,64.05,DOM,2011,14.93,Americas
Dominican Republic,64.05,DOM,2012,15.8,Americas
Dominican Republic,64.05,DOM,2013,16.72,Americas
Dominican Republic,64.05,DOM,2014,16.29,Americas
Dominican Republic,64.05,DOM,2015,16.91,Americas
Dominican Republic,64.05,DOM,2016,18.67,Americas
Dominican Republic,64.05,DOM,2017,19.01,Americas
Dominican Republic,64.05,DOM,2018,19.63,Americas
Dominican Republic,64.05,DOM,2019,19.27,Americas
Dominican Republic,64.05,DOM,2020,16.64,Americas
Dominican Republic,64.05,DOM,2021,17.58,Americas
Ecuador,100.5,ECU,1985,4.558,Americas
Ecuador,100.5,ECU,1986,5.012,Americas
Ecuador,100.5,ECU,1987,5.384,Americas
Ecuador,100.5,ECU,1988,5.641,Americas
Ecuador,100.5,ECU,1989,5.769,Americas
Ecuador,100.5,ECU,1990,6.3488545,Americas
Ecuador,100.5,ECU,1991,6.974456,Americas
Ecuador,100.5,ECU,1992,7.1960273,Americas
Ecuador,100.5,ECU,1993,7.411305,Americas
Ecuador,100.5,ECU,1994,8.143997,Americas
Ecuador,100.5,ECU,1995,8.4285965,Americas
Ecuador,100.5,ECU,1996,9.6792,Americas
Ecuador,100.5,ECU,1997,10.36175,Americas
Ecuador,100.5,ECU,1998,10.890352,Americas
Ecuador,100.5,ECU,1999,10.308119,Americas
Ecuador,100.5,ECU,2000,10.35,Americas
Ecuador,100.5,ECU,2001,10.74,Americas
Ecuador,100.5,ECU,2002,11.55,Americas
Ecuador,100.5,ECU,2003,11.21,Americas
Ecuador,100.5,ECU,2004,13.08,Americas
Ecuador,100.5,ECU,2005,12.16,Americas
Ecuador,100.5,ECU,2006,13.52,Americas
Ecuador,100.5,ECU,2007,16.58,Americas
Ecuador,100.5,ECU,2008,18.26,Americas
Ecuador,100.5,ECU,2009,17.92,Americas
Ecuador,100.5,ECU,2010,18.79,Americas
Ecuador,100.5,ECU,2011,19.88,Americas
Ecuador,100.5,ECU,2012,22.11,Americas
Ecuador,100.5,ECU,2013,22.44,Americas
Ecuador,100.5,ECU,2014,23.45,Americas
Ecuador,100.5,ECU,2015,25.09,Americas
Ecuador,100.5,ECU,2016,27.14,Americas
Ecuador,100.5,ECU,2017,27.83,Americas
Ecuador,100.5,ECU,2018,29.03,Americas
Ecuador,100.5,ECU,2019,32.3,Americas
Ecuador,100.5,ECU,2020,31.29,Americas
Ecuador,100.5,ECU,2021,32.34,Americas
Egypt,284.9,EGY,1985,30.2535,Africa
Egypt,284.9,EGY,1986,32.461,Africa
Egypt,284.9,EGY,1987,35.6545,Africa
Egypt,284.9,EGY,1988,38.7125,Africa
Egypt,284.9,EGY,1989,40.6145,Africa
Egypt,284.9,EGY,1990,41.9525,Africa
Egypt,284.9,EGY,1991,43.276,Africa
Egypt,284.9,EGY,1992,44.987,Africa
Egypt,284.9,EGY,1993,46.737,Africa
Egypt,284.9,EGY,1994,48.55,Africa
Egypt,284.9,EGY,1995,50.652,Africa
Egypt,284.9,EGY,1996,53.57,Africa
Egypt,284.9,EGY,1997,56.784,Africa
Egypt,284.9,EGY,1998,60.697,Africa
Egypt,284.9,EGY,1999,65.7305,Africa
Egypt,284.9,EGY,2000,74.47,Africa
Egypt,284.9,EGY,2001,79.37,Africa
Egypt,284.9,EGY,2002,84.81,Africa
Egypt,284.9,EGY,2003,90.48,Africa
Egypt,284.9,EGY,2004,96.21,Africa
Egypt,284.9,EGY,2005,103.16,Africa
Egypt,284.9,EGY,2006,109.5,Africa
Egypt,284.9,EGY,2007,118.78,Africa
Egypt,284.9,EGY,2008,124.29,Africa
Egypt,284.9,EGY,2009,131.67,Africa
Egypt,284.9,EGY,2010,160.29,Africa
Egypt,284.9,EGY,2011,157.08,Africa
Egypt,284.9,EGY,2012,164.39,Africa
Egypt,284.9,EGY,2013,168.23,Africa
Egypt,284.9,EGY,2014,175.29,Africa
Egypt,284.9,EGY,2015,186.32,Africa
Egypt,284.9,EGY,2016,189.57,Africa
Egypt,284.9,EGY,2017,196.84,Africa
Egypt,284.9,EGY,2018,199.62,Africa
Egypt,284.9,EGY,2019,194.61,Africa
Egypt,284.9,EGY,2020,189.29,Africa
Egypt,284.9,EGY,2021,202.25,Africa
Estonia,26.36,EST,1985,17.827,Europe
Estonia,26.36,EST,1986,17.951,Europe
Estonia,26.36,EST,1987,17.9,Europe
Estonia,26.36,EST,1988,17.627,Europe
Estonia,26.36,EST,1989,17.611,Europe
Estonia,26.36,EST,1990,17.18,Europe
Estonia,26.36,EST,1991,14.63,Europe
Estonia,26.36,EST,1992,11.83,Europe
Estonia,26.36,EST,1993,9.12,Europe
Estonia,26.36,EST,1994,9.15,Europe
Estonia,26.36,EST,1995,8.69,Europe
Estonia,26.36,EST,1996,9.09,Europe
Estonia,26.36,EST,1997,9.22,Europe
Estonia,26.36,EST,1998,8.52,Europe
Estonia,26.36,EST,1999,8.26,Europe
Estonia,26.36,EST,2000,8.51,Europe
Estonia,26.36,EST,2001,8.49,Europe
Estonia,26.36,EST,2002,8.53,Europe
Estonia,26.36,EST,2003,10.16,Europe
Estonia,26.36,EST,2004,10.31,Europe
Estonia,26.36,EST,2005,10.2,Europe
Estonia,26.36,EST,2006,9.73,Europe
Estonia,26.36,EST,2007,12.18,Europe
Estonia,26.36,EST,2008,10.58,Europe
Estonia,26.36,EST,2009,8.78,Europe
Estonia,26.36,EST,2010,12.97,Europe
Estonia,26.36,EST,2011,12.89,Europe
Estonia,26.36,EST,2012,11.96,Europe
Estonia,26.36,EST,2013,13.28,Europe
Estonia,26.36,EST,2014,12.45,Europe
Estonia,26.36,EST,2015,10.15,Europe
Estonia,26.36,EST,2016,12.17,Europe
Estonia,26.36,EST,2017,13.16,Europe
Estonia,26.36,EST,2018,12.37,Europe
Estonia,26.36,EST,2019,7.61,Europe
Estonia,26.36,EST,2020,6.06,Europe
Estonia,26.36,EST,2021,7.52,Europe
Ethiopia,49.86,ETH,2000,1.7,Africa
Ethiopia,49.86,ETH,2001,2.04,Africa
Ethiopia,49.86,ETH,2002,2.07,Africa
Ethiopia,49.86,ETH,2003,2.33,Africa
Ethiopia,49.86,ETH,2004,2.57,Africa
Ethiopia,49.86,ETH,2005,2.88,Africa
Ethiopia,49.86,ETH,2006,3.3,Africa
Ethiopia,49.86,ETH,2007,3.54,Africa
Ethiopia,49.86,ETH,2008,3.75,Africa
Ethiopia,49.86,ETH,2009,3.97,Africa
Ethiopia,49.86,ETH,2010,4.99,Africa
Ethiopia,49.86,ETH,2011,6.32,Africa
Ethiopia,49.86,ETH,2012,7.55,Africa
Ethiopia,49.86,ETH,2013,8.67,Africa
Ethiopia,49.86,ETH,2014,9.47,Africa
Ethiopia,49.86,ETH,2015,10.39,Africa
Ethiopia,49.86,ETH,2016,12.47,Africa
Ethiopia,49.86,ETH,2017,13.13,Africa
Ethiopia,49.86,ETH,2018,13.79,Africa
Ethiopia,49.86,ETH,2019,14.23,Africa
Ethiopia,49.86,ETH,2020,14.23,Africa
Ethiopia,49.86,ETH,2021,14.69,Africa
Finland,276.3,FIN,1985,49.394,Europe
Finland,276.3,FIN,1986,48.948,Europe
Finland,276.3,FIN,1987,53.016,Europe
Finland,276.3,FIN,1988,53.491,Europe
Finland,276.3,FIN,1989,53.359,Europe
Finland,276.3,FIN,1990,54.39,Europe
Finland,276.3,FIN,1991,57.98,Europe
Finland,276.3,FIN,1992,57.73,Europe
Finland,276.3,FIN,1993,61.08,Europe
Finland,276.3,FIN,1994,65.64,Europe
Finland,276.3,FIN,1995,64.04,Europe
Finland,276.3,FIN,1996,69.38,Europe
Finland,276.3,FIN,1997,69.16,Europe
Finland,276.3,FIN,1998,70.15,Europe
Finland,276.3,FIN,1999,69.46,Europe
Finland,276.3,FIN,2000,69.79,Europe
Finland,276.3,FIN,2001,74.29,Europe
Finland,276.3,FIN,2002,74.73,Europe
Finland,276.3,FIN,2003,84.08,Europe
Finland,276.3,FIN,2004,85.6,Europe
Finland,276.3,FIN,2005,70.33,Europe
Finland,276.3,FIN,2006,82.05,Europe
Finland,276.3,FIN,2007,80.92,Europe
Finland,276.3,FIN,2008,76.98,Europe
Finland,276.3,FIN,2009,71.78,Europe
Finland,276.3,FIN,2010,80.34,Europe
Finland,276.3,FIN,2011,73.21,Europe
Finland,276.3,FIN,2012,70.09,Europe
Finland,276.3,FIN,2013,70.98,Europe
Finland,276.3,FIN,2014,67.81,Europe
Finland,276.3,FIN,2015,68.36,Europe
Finland,276.3,FIN,2016,68.48,Europe
Finland,276.3,FIN,2017,67.13,Europe
Finland,276.3,FIN,2018,69.98,Europe
Finland,276.3,FIN,2019,68.37,Europe
Finland,276.3,FIN,2020,67.97,Europe
Finland,276.3,FIN,2021,70.27,Europe
France,2902,FRA,1985,343.48285,Europe
France,2902,FRA,1986,362.22528,Europe
France,2902,FRA,1987,377.86743,Europe
France,2902,FRA,1988,391.62848,Europe
France,2902,FRA,1989,406.13968,Europe
France,2902,FRA,1990,417.2,Europe
France,2902,FRA,1991,451.62,Europe
France,2902,FRA,1992,460.02,Europe
France,2902,FRA,1993,469.66,Europe
France,2902,FRA,1994,474.6,Europe
France,2902,FRA,1995,491.2,Europe
France,2902,FRA,1996,509.16,Europe
France,2902,FRA,1997,500.96,Europe
France,2902,FRA,1998,507.25,Europe
France,2902,FRA,1999,521.23,Europe
France,2902,FRA,2000,535.18,Europe
France,2902,FRA,2001,545.3,Europe
France,2902,FRA,2002,553.64,Europe
France,2902,FRA,2003,561.51,Europe
France,2902,FRA,2004,568.7,Europe
France,2902,FRA,2005,571.2,Europe
France,2902,FRA,2006,569.42,Europe
France,2902,FRA,2007,563.82,Europe
France,2902,FRA,2008,568.84,Europe
France,2902,FRA,2009,530.71,Europe
France,2902,FRA,2010,564.34,Europe
France,2902,FRA,2011,567.4,Europe
France,2902,FRA,2012,567.08,Europe
France,2902,FRA,2013,576.45,Europe
France,2902,FRA,2014,566.19,Europe
France,2902,FRA,2015,573.92,Europe
France,2902,FRA,2016,558.65,Europe
France,2902,FRA,2017,556.08,Europe
France,2902,FRA,2018,575.8,Europe
France,2902,FRA,2019,565.62,Europe
France,2902,FRA,2020,529.6,Europe
France,2902,FRA,2021,551.4,Europe
Georgia,16.13,GEO,2000,7.27,Asia
Georgia,16.13,GEO,2001,6.8,Asia
Georgia,16.13,GEO,2002,7.16,Asia
Georgia,16.13,GEO,2003,7.06,Asia
Georgia,16.13,GEO,2004,6.81,Asia
Georgia,16.13,GEO,2005,7.14,Asia
Georgia,16.13,GEO,2006,7.11,Asia
Georgia,16.13,GEO,2007,8.17,Asia
Georgia,16.13,GEO,2008,8.3,Asia
Georgia,16.13,GEO,2009,8.42,Asia
Georgia,16.13,GEO,2010,9.98,Asia
Georgia,16.13,GEO,2011,9.98,Asia
Georgia,16.13,GEO,2012,9.47,Asia
Georgia,16.13,GEO,2013,10.06,Asia
Georgia,16.13,GEO,2014,10.38,Asia
Georgia,16.13,GEO,2015,10.83,Asia
Georgia,16.13,GEO,2016,11.58,Asia
Georgia,16.13,GEO,2017,11.53,Asia
Georgia,16.13,GEO,2018,12.14,Asia
Georgia,16.13,GEO,2019,11.85,Asia
Georgia,16.13,GEO,2020,11.16,Asia
Georgia,16.13,GEO,2021,12.64,Asia
Germany,3820,DEU,1985,522.534,Europe
Germany,3820,DEU,1986,523.557,Europe
Germany,3820,DEU,1987,532.442,Europe
Germany,3820,DEU,1988,549.492,Europe
Germany,3820,DEU,1989,559.873,Europe
Germany,3820,DEU,1990,546.82,Europe
Germany,3820,DEU,1991,535.83,Europe
Germany,3820,DEU,1992,533.66,Europe
Germany,3820,DEU,1993,522.49,Europe
Germany,3820,DEU,1994,525.21,Europe
Germany,3820,DEU,1995,532.81,Europe
Germany,3820,DEU,1996,550.69,Europe
Germany,3820,DEU,1997,548.01,Europe
Germany,3820,DEU,1998,552.38,Europe
Germany,3820,DEU,1999,552.54,Europe
Germany,3820,DEU,2000,572.3,Europe
Germany,3820,DEU,2001,581.89,Europe
Germany,3820,DEU,2002,581.96,Europe
Germany,3820,DEU,2003,602.54,Europe
Germany,3820,DEU,2004,610.28,Europe
Germany,3820,DEU,2005,613.41,Europe
Germany,3820,DEU,2006,629.81,Europe
Germany,3820,DEU,2007,632.31,Europe
Germany,3820,DEU,2008,633.2,Europe
Germany,3820,DEU,2009,588.94,Europe
Germany,3820,DEU,2010,624.64,Europe
Germany,3820,DEU,2011,605.17,Europe
Germany,3820,DEU,2012,620.39,Europe
Germany,3820,DEU,2013,631.15,Europe
Germany,3820,DEU,2014,619.95,Europe
Germany,3820,DEU,2015,640.57,Europe
Germany,3820,DEU,2016,642.97,Europe
Germany,3820,DEU,2017,646.01,Europe
Germany,3820,DEU,2018,635.15,Europe
Germany,3820,DEU,2019,601.63,Europe
Germany,3820,DEU,2020,572.53,Europe
Germany,3820,DEU,2021,581.4,Europe
Ghana,35.48,GHA,2000,7.13,Africa
Ghana,35.48,GHA,2001,7.73,Africa
Ghana,35.48,GHA,2002,7.11,Africa
Ghana,35.48,GHA,2003,5.73,Africa
Ghana,35.48,GHA,2004,5.88,Africa
Ghana,35.48,GHA,2005,6.68,Africa
Ghana,35.48,GHA,2006,8.21,Africa
Ghana,35.48,GHA,2007,6.76,Africa
Ghana,35.48,GHA,2008,8.15,Africa
Ghana,35.48,GHA,2009,8.78,Africa
Ghana,35.48,GHA,2010,9.93,Africa
Ghana,35.48,GHA,2011,10.93,Africa
Ghana,35.48,GHA,2012,11.72,Africa
Ghana,35.48,GHA,2013,12.53,Africa
Ghana,35.48,GHA,2014,12.63,Africa
Ghana,35.48,GHA,2015,11.17,Africa
Ghana,35.48,GHA,2016,11.4,Africa
Ghana,35.48,GHA,2017,12.84,Africa
Ghana,35.48,GHA,2018,14.37,Africa
Ghana,35.48,GHA,2019,16.69,Africa
Ghana,35.48,GHA,2020,20.2,Africa
Ghana,35.48,GHA,2021,20.94,Africa
Greece,246.4,GRC,1985,27.74,Europe
Greece,246.4,GRC,1986,28.237,Europe
Greece,246.4,GRC,1987,30.272,Europe
Greece,246.4,GRC,1988,33.394,Europe
Greece,246.4,GRC,1989,34.456,Europe
Greece,246.4,GRC,1990,34.78,Europe
Greece,246.4,GRC,1991,35.74,Europe
Greece,246.4,GRC,1992,37.22,Europe
Greece,246.4,GRC,1993,38.13,Europe
Greece,246.4,GRC,1994,40.39,Europe
Greece,246.4,GRC,1995,41.3,Europe
Greece,246.4,GRC,1996,42.42,Europe
Greece,246.4,GRC,1997,43.29,Europe
Greece,246.4,GRC,1998,46.19,Europe
